Stacking Boxes;1;0,7130461;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,719133;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,7251095;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,7312313;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,7377536;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,7436976;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,7499042;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22427
Stacking Boxes;1;0,7563295;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22427
Stacking Boxes;1;0,7623268;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22427
Stacking Boxes;1;0,7685565;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22427
Stacking Boxes;1;0,774685;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22427
Stacking Boxes;1;0,7810561;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22427
Stacking Boxes;1;0,7895601;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,7967239;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,8032672;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,8095798;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22429
Stacking Boxes;1;0,8162055;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22429
Stacking Boxes;1;0,8277711;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19148;16,72241;82,2243
Stacking Boxes;1;0,8358863;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19148;16,72241;82,2243
Stacking Boxes;1;0,8421569;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19148;16,72241;82,2243
Stacking Boxes;1;0,8480762;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19014;16,72239;82,2251
Stacking Boxes;1;0,8542042;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19014;16,72239;82,2251
Stacking Boxes;1;0,8601723;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19014;16,72239;82,2251
Stacking Boxes;1;0,8661495;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,18018;16,72241;82,23105
Stacking Boxes;1;0,8726866;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,18018;16,72241;82,23105
Stacking Boxes;1;0,8786988;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,18018;16,72241;82,23105
Stacking Boxes;1;0,8850104;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,18018;16,72241;82,23105
Stacking Boxes;1;0,8908641;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,15717;16,72239;82,24457
Stacking Boxes;1;0,8974127;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,15717;16,72239;82,24457
Stacking Boxes;1;0,9039674;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,15717;16,72239;82,24457
Stacking Boxes;1;0,9100655;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,13102;16,7224;82,25976
Stacking Boxes;1;0,9162692;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,13102;16,7224;82,25976
Stacking Boxes;1;0,9231125;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,13102;16,7224;82,25976
Stacking Boxes;1;0,9295961;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,09927;16,7224;82,27805
Stacking Boxes;1;0,936632;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,09927;16,7224;82,27805
Stacking Boxes;1;0,9438813;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,09927;16,7224;82,27805
